[32m2017-03-08 20:22:46 default.INFO  Executing request  {"logSource":"/app/index.php","request":{"method":"post","protocol":"http","uri":"/resource/update/item?redirect=","path":"resource/update/item","queryString":"redirect=","params":{"get":{"redirect":""},"post":{"attributes":{"id":"3","description":"Second item","completed":"TRUE"}},"cookie":{"PHPSESSID":"b7875a9a19ed9374e66d0d4eacba4512"},"session":[],"server":{"REDIRECT_STATUS":"200","HTTP_HOST":"celestial-todo.dev:8000","HTTP_CONNECTION":"keep-alive","CONTENT_LENGTH":"123","HTTP_PRAGMA":"no-cache","HTTP_CACHE_CONTROL":"no-cache","HTTP_ORIGIN":"http://celestial-todo.dev:8000","HTTP_UPGRADE_INSECURE_REQUESTS":"1","HTTP_USER_AGENT":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36","CONTENT_TYPE":"application/x-www-form-urlencoded","HTTP_ACCEPT":"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8","HTTP_REFERER":"http://celestial-todo.dev:8000/","HTTP_ACCEPT_ENCODING":"gzip, deflate","HTTP_ACCEPT_LANGUAGE":"en-GB,en-US;q=0.8,en;q=0.6","HTTP_COOKIE":"PHPSESSID=b7875a9a19ed9374e66d0d4eacba4512","HTTP_DNT":"1","PATH":"/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin","SERVER_SIGNATURE":"<address>Apache/2.4.10 (Debian) Server at celestial-todo.dev Port 8000</address>\n","SERVER_SOFTWARE":"Apache/2.4.10 (Debian)","SERVER_NAME":"celestial-todo.dev","SERVER_ADDR":"172.17.0.3","SERVER_PORT":"8000","REMOTE_ADDR":"172.17.0.1","DOCUMENT_ROOT":"/app","REQUEST_SCHEME":"http","CONTEXT_PREFIX":"","CONTEXT_DOCUMENT_ROOT":"/app","SERVER_ADMIN":"[no address given]","SCRIPT_FILENAME":"/app/index.php","REMOTE_PORT":"43126","REDIRECT_QUERY_STRING":"redirect=","REDIRECT_URL":"/resource/update/item","GATEWAY_INTERFACE":"CGI/1.1","SERVER_PROTOCOL":"HTTP/1.1","REQUEST_METHOD":"POST","QUERY_STRING":"redirect=","REQUEST_URI":"/resource/update/item?redirect=","SCRIPT_NAME":"/index.php","PHP_SELF":"/index.php","REQUEST_TIME_FLOAT":1489004566.654,"REQUEST_TIME":1489004566,"argv":["redirect="],"argc":1}},"sessionId":"b7875a9a19ed9374e66d0d4eacba4512"},"controller":"Celestial\\Api\\Rest\\Controller\\UpdateController"}[0m
[37m2017-03-08 20:22:46 default.DEBUG  Controller executing request.  {"logSource":"Celestial\\Api\\Rest\\Controller\\UpdateController","controller":"Celestial\\Api\\Rest\\Controller\\UpdateController"}[0m
[37m2017-03-08 20:22:47 default.DEBUG  Parsed request.  {"logSource":"Celestial\\Api\\Rest\\Controller\\UpdateController","result":{"method":"post","protocol":"http","uri":"/resource/update/item?redirect=","path":"resource/update/item","queryString":"redirect=","params":{"get":{"redirect":""},"post":{"attributes":{"id":"3","description":"Second item","completed":"TRUE"}},"cookie":{"PHPSESSID":"b7875a9a19ed9374e66d0d4eacba4512"},"session":[],"server":{"REDIRECT_STATUS":"200","HTTP_HOST":"celestial-todo.dev:8000","HTTP_CONNECTION":"keep-alive","CONTENT_LENGTH":"123","HTTP_PRAGMA":"no-cache","HTTP_CACHE_CONTROL":"no-cache","HTTP_ORIGIN":"http://celestial-todo.dev:8000","HTTP_UPGRADE_INSECURE_REQUESTS":"1","HTTP_USER_AGENT":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36","CONTENT_TYPE":"application/x-www-form-urlencoded","HTTP_ACCEPT":"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8","HTTP_REFERER":"http://celestial-todo.dev:8000/","HTTP_ACCEPT_ENCODING":"gzip, deflate","HTTP_ACCEPT_LANGUAGE":"en-GB,en-US;q=0.8,en;q=0.6","HTTP_COOKIE":"PHPSESSID=b7875a9a19ed9374e66d0d4eacba4512","HTTP_DNT":"1","PATH":"/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin","SERVER_SIGNATURE":"<address>Apache/2.4.10 (Debian) Server at celestial-todo.dev Port 8000</address>\n","SERVER_SOFTWARE":"Apache/2.4.10 (Debian)","SERVER_NAME":"celestial-todo.dev","SERVER_ADDR":"172.17.0.3","SERVER_PORT":"8000","REMOTE_ADDR":"172.17.0.1","DOCUMENT_ROOT":"/app","REQUEST_SCHEME":"http","CONTEXT_PREFIX":"","CONTEXT_DOCUMENT_ROOT":"/app","SERVER_ADMIN":"[no address given]","SCRIPT_FILENAME":"/app/index.php","REMOTE_PORT":"43126","REDIRECT_QUERY_STRING":"redirect=","REDIRECT_URL":"/resource/update/item","GATEWAY_INTERFACE":"CGI/1.1","SERVER_PROTOCOL":"HTTP/1.1","REQUEST_METHOD":"POST","QUERY_STRING":"redirect=","REQUEST_URI":"/resource/update/item?redirect=","SCRIPT_NAME":"/index.php","PHP_SELF":"/index.php","REQUEST_TIME_FLOAT":1489004566.654,"REQUEST_TIME":1489004566,"argv":["redirect="],"argc":1}},"sessionId":"b7875a9a19ed9374e66d0d4eacba4512"}}[0m
[37m2017-03-08 20:22:47 default.DEBUG  Passing parsed request to method `handlePost`.  {"logSource":"Celestial\\Api\\Rest\\Controller\\UpdateController"}[0m
[32m2017-03-08 20:22:47 default.INFO  Redirecting to `http://celestial-todo.dev:8000`  {"logSource":"Celestial\\App"}[0m
[32m2017-03-08 20:22:47 default.INFO  Searching routes.  {"logSource":"Celestial\\Module\\Router\\RouterModule","request":{"method":"get","protocol":"http","uri":"/","path":"","queryString":"","params":{"get":[],"post":[],"cookie":{"PHPSESSID":"b7875a9a19ed9374e66d0d4eacba4512"},"session":[],"server":{"REDIRECT_STATUS":"200","HTTP_HOST":"celestial-todo.dev:8000","HTTP_CONNECTION":"keep-alive","HTTP_PRAGMA":"no-cache","HTTP_CACHE_CONTROL":"no-cache","HTTP_UPGRADE_INSECURE_REQUESTS":"1","HTTP_USER_AGENT":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36","HTTP_ACCEPT":"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8","HTTP_REFERER":"http://celestial-todo.dev:8000/","HTTP_ACCEPT_ENCODING":"gzip, deflate, sdch","HTTP_ACCEPT_LANGUAGE":"en-GB,en-US;q=0.8,en;q=0.6","HTTP_COOKIE":"PHPSESSID=b7875a9a19ed9374e66d0d4eacba4512","HTTP_DNT":"1","PATH":"/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin","SERVER_SIGNATURE":"<address>Apache/2.4.10 (Debian) Server at celestial-todo.dev Port 8000</address>\n","SERVER_SOFTWARE":"Apache/2.4.10 (Debian)","SERVER_NAME":"celestial-todo.dev","SERVER_ADDR":"172.17.0.3","SERVER_PORT":"8000","REMOTE_ADDR":"172.17.0.1","DOCUMENT_ROOT":"/app","REQUEST_SCHEME":"http","CONTEXT_PREFIX":"","CONTEXT_DOCUMENT_ROOT":"/app","SERVER_ADMIN":"[no address given]","SCRIPT_FILENAME":"/app/index.php","REMOTE_PORT":"43126","REDIRECT_URL":"/","GATEWAY_INTERFACE":"CGI/1.1","SERVER_PROTOCOL":"HTTP/1.1","REQUEST_METHOD":"GET","QUERY_STRING":"","REQUEST_URI":"/","SCRIPT_NAME":"/index.php","PHP_SELF":"/index.php","REQUEST_TIME_FLOAT":1489004567.298,"REQUEST_TIME":1489004567,"argv":[],"argc":0}},"sessionId":"b7875a9a19ed9374e66d0d4eacba4512"}}[0m
[37m2017-03-08 20:22:47 default.DEBUG  Route not found. Searching controllers.  {"logSource":"Celestial\\Module\\Router\\RouterModule"}[0m
[32m2017-03-08 20:22:47 default.INFO  Route found  {"logSource":"Celestial\\Module\\Router\\RouterModule","routeData":{"route":"","controller":"Celestial\\Api\\View\\ViewController"}}[0m
[37m2017-03-08 20:22:47 default.DEBUG  Initialised controller  {"logSource":"/app/vendor/djbingham/php-celestial/Celestial/Base/Controller.php"}[0m
[37m2017-03-08 20:22:47 default.DEBUG  Controller found and instantiated.  {"logSource":"Celestial\\Module\\Router\\RouterModule","controllerClass":"Celestial\\Api\\View\\ViewController"}[0m
[37m2017-03-08 20:22:47 default.DEBUG  Request routed successfully.  {"logSource":"Celestial\\Module\\Router\\RouterModule","routedRequest":{"method":"get","protocol":"http","uri":"/","path":"","queryString":"","params":{"get":[],"post":[],"cookie":{"PHPSESSID":"b7875a9a19ed9374e66d0d4eacba4512"},"session":[],"server":{"REDIRECT_STATUS":"200","HTTP_HOST":"celestial-todo.dev:8000","HTTP_CONNECTION":"keep-alive","HTTP_PRAGMA":"no-cache","HTTP_CACHE_CONTROL":"no-cache","HTTP_UPGRADE_INSECURE_REQUESTS":"1","HTTP_USER_AGENT":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36","HTTP_ACCEPT":"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8","HTTP_REFERER":"http://celestial-todo.dev:8000/","HTTP_ACCEPT_ENCODING":"gzip, deflate, sdch","HTTP_ACCEPT_LANGUAGE":"en-GB,en-US;q=0.8,en;q=0.6","HTTP_COOKIE":"PHPSESSID=b7875a9a19ed9374e66d0d4eacba4512","HTTP_DNT":"1","PATH":"/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin","SERVER_SIGNATURE":"<address>Apache/2.4.10 (Debian) Server at celestial-todo.dev Port 8000</address>\n","SERVER_SOFTWARE":"Apache/2.4.10 (Debian)","SERVER_NAME":"celestial-todo.dev","SERVER_ADDR":"172.17.0.3","SERVER_PORT":"8000","REMOTE_ADDR":"172.17.0.1","DOCUMENT_ROOT":"/app","REQUEST_SCHEME":"http","CONTEXT_PREFIX":"","CONTEXT_DOCUMENT_ROOT":"/app","SERVER_ADMIN":"[no address given]","SCRIPT_FILENAME":"/app/index.php","REMOTE_PORT":"43126","REDIRECT_URL":"/","GATEWAY_INTERFACE":"CGI/1.1","SERVER_PROTOCOL":"HTTP/1.1","REQUEST_METHOD":"GET","QUERY_STRING":"","REQUEST_URI":"/","SCRIPT_NAME":"/index.php","PHP_SELF":"/index.php","REQUEST_TIME_FLOAT":1489004567.298,"REQUEST_TIME":1489004567,"argv":[],"argc":0}},"sessionId":"b7875a9a19ed9374e66d0d4eacba4512"}}[0m
[32m2017-03-08 20:22:47 default.INFO  Executing request  {"logSource":"/app/index.php","request":{"method":"get","protocol":"http","uri":"/","path":"","queryString":"","params":{"get":[],"post":[],"cookie":{"PHPSESSID":"b7875a9a19ed9374e66d0d4eacba4512"},"session":[],"server":{"REDIRECT_STATUS":"200","HTTP_HOST":"celestial-todo.dev:8000","HTTP_CONNECTION":"keep-alive","HTTP_PRAGMA":"no-cache","HTTP_CACHE_CONTROL":"no-cache","HTTP_UPGRADE_INSECURE_REQUESTS":"1","HTTP_USER_AGENT":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36","HTTP_ACCEPT":"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8","HTTP_REFERER":"http://celestial-todo.dev:8000/","HTTP_ACCEPT_ENCODING":"gzip, deflate, sdch","HTTP_ACCEPT_LANGUAGE":"en-GB,en-US;q=0.8,en;q=0.6","HTTP_COOKIE":"PHPSESSID=b7875a9a19ed9374e66d0d4eacba4512","HTTP_DNT":"1","PATH":"/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin","SERVER_SIGNATURE":"<address>Apache/2.4.10 (Debian) Server at celestial-todo.dev Port 8000</address>\n","SERVER_SOFTWARE":"Apache/2.4.10 (Debian)","SERVER_NAME":"celestial-todo.dev","SERVER_ADDR":"172.17.0.3","SERVER_PORT":"8000","REMOTE_ADDR":"172.17.0.1","DOCUMENT_ROOT":"/app","REQUEST_SCHEME":"http","CONTEXT_PREFIX":"","CONTEXT_DOCUMENT_ROOT":"/app","SERVER_ADMIN":"[no address given]","SCRIPT_FILENAME":"/app/index.php","REMOTE_PORT":"43126","REDIRECT_URL":"/","GATEWAY_INTERFACE":"CGI/1.1","SERVER_PROTOCOL":"HTTP/1.1","REQUEST_METHOD":"GET","QUERY_STRING":"","REQUEST_URI":"/","SCRIPT_NAME":"/index.php","PHP_SELF":"/index.php","REQUEST_TIME_FLOAT":1489004567.298,"REQUEST_TIME":1489004567,"argv":[],"argc":0}},"sessionId":"b7875a9a19ed9374e66d0d4eacba4512"},"controller":"Celestial\\Api\\View\\ViewController"}[0m
[32m2017-03-08 20:22:48 default.INFO  Responding  {"logSource":"/app/index.php","response":"\n<html>\n\t<body>\n\t\t<h1>It works!</h1>\n\n\t\t<p>If you can see this message in your browser, then the project is up and running. Use the forms below to test out the Celestial APIs.</p>\n\n\t\t<h2>To Do List</h2>\n\t\t\t\t<div>\n\t\t\t\t\t<form action=\"/resource/update/item?redirect=\" method=\"post\">\n\t\t\t\t\t\t<input name=\"attributes[id]\" value=\"2\" type=\"hidden\">\n\t\t\t\t\t\t<input name=\"attributes[description]\" value=\"First item\" type=\"text\">\n\t\t\t\t\t\t<input name=\"attributes[completed]\" value=FALSE type=\"hidden\">\n\t\t\t\t\t\t<input name=\"attributes[completed]\" type=\"checkbox\" value=TRUE checked>\n\t\t\t\t\t\t<button type=\"submit\">Update</button>\n\t\t\t\t\t\t<a href=\"/resource/delete/item/2?redirect=\">Delete</a>\n\t\t\t\t\t</form>\n\t\t\t\t</div>\n\t\t\t\t<div>\n\t\t\t\t\t<form action=\"/resource/update/item?redirect=\" method=\"post\">\n\t\t\t\t\t\t<input name=\"attributes[id]\" value=\"3\" type=\"hidden\">\n\t\t\t\t\t\t<input name=\"attributes[description]\" value=\"Second item\" type=\"text\">\n\t\t\t\t\t\t<input name=\"attributes[completed]\" value=FALSE type=\"hidden\">\n\t\t\t\t\t\t<input name=\"attributes[completed]\" type=\"checkbox\" value=TRUE checked>\n\t\t\t\t\t\t<button type=\"submit\">Update</button>\n\t\t\t\t\t\t<a href=\"/resource/delete/item/3?redirect=\">Delete</a>\n\t\t\t\t\t</form>\n\t\t\t\t</div>\n\n\t\t<h2>Create Item</h2>\n\t\t<form action=\"/resource/create/item?redirect=\" method=\"post\">\n\t\t\t<div>\n\t\t\t\t<label>Description: <input name=\"attributes[description]\" type=\"text\"></label>\n\t\t\t</div>\n\t\t\t<div>\n\t\t\t\t<label>Completed? <input name=\"attributes[completed]\" type=\"checkbox\" value=\"1\"></label>\n\t\t\t</div>\n\t\t\t<div>\n\t\t\t\t<button type=\"submit\">Create</button>\n\t\t\t</div>\n\t\t</form>\n\t</body>\n</html>\n"}[0m
[32m2017-03-08 20:22:50 default.INFO  Searching routes.  {"logSource":"Celestial\\Module\\Router\\RouterModule","request":{"method":"post","protocol":"http","uri":"/resource/update/item?redirect=","path":"resource/update/item","queryString":"redirect=","params":{"get":{"redirect":""},"post":{"attributes":{"id":"3","description":"Second item","completed":"FALSE"}},"cookie":{"PHPSESSID":"b7875a9a19ed9374e66d0d4eacba4512"},"session":[],"server":{"REDIRECT_STATUS":"200","HTTP_HOST":"celestial-todo.dev:8000","HTTP_CONNECTION":"keep-alive","CONTENT_LENGTH":"92","HTTP_PRAGMA":"no-cache","HTTP_CACHE_CONTROL":"no-cache","HTTP_ORIGIN":"http://celestial-todo.dev:8000","HTTP_UPGRADE_INSECURE_REQUESTS":"1","HTTP_USER_AGENT":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36","CONTENT_TYPE":"application/x-www-form-urlencoded","HTTP_ACCEPT":"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8","HTTP_REFERER":"http://celestial-todo.dev:8000/","HTTP_ACCEPT_ENCODING":"gzip, deflate","HTTP_ACCEPT_LANGUAGE":"en-GB,en-US;q=0.8,en;q=0.6","HTTP_COOKIE":"PHPSESSID=b7875a9a19ed9374e66d0d4eacba4512","HTTP_DNT":"1","PATH":"/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin","SERVER_SIGNATURE":"<address>Apache/2.4.10 (Debian) Server at celestial-todo.dev Port 8000</address>\n","SERVER_SOFTWARE":"Apache/2.4.10 (Debian)","SERVER_NAME":"celestial-todo.dev","SERVER_ADDR":"172.17.0.3","SERVER_PORT":"8000","REMOTE_ADDR":"172.17.0.1","DOCUMENT_ROOT":"/app","REQUEST_SCHEME":"http","CONTEXT_PREFIX":"","CONTEXT_DOCUMENT_ROOT":"/app","SERVER_ADMIN":"[no address given]","SCRIPT_FILENAME":"/app/index.php","REMOTE_PORT":"43126","REDIRECT_QUERY_STRING":"redirect=","REDIRECT_URL":"/resource/update/item","GATEWAY_INTERFACE":"CGI/1.1","SERVER_PROTOCOL":"HTTP/1.1","REQUEST_METHOD":"POST","QUERY_STRING":"redirect=","REQUEST_URI":"/resource/update/item?redirect=","SCRIPT_NAME":"/index.php","PHP_SELF":"/index.php","REQUEST_TIME_FLOAT":1489004570.414,"REQUEST_TIME":1489004570,"argv":["redirect="],"argc":1}},"sessionId":"b7875a9a19ed9374e66d0d4eacba4512"}}[0m
[32m2017-03-08 20:22:50 default.INFO  Route found  {"logSource":"Celestial\\Module\\Router\\RouterModule","routeData":{"route":"resource/update","controller":"Celestial\\Api\\Rest\\Controller\\UpdateController"}}[0m
[37m2017-03-08 20:22:50 default.DEBUG  Initialised controller  {"logSource":"/app/vendor/djbingham/php-celestial/Celestial/Base/Controller.php"}[0m
[37m2017-03-08 20:22:50 default.DEBUG  Controller found and instantiated.  {"logSource":"Celestial\\Module\\Router\\RouterModule","controllerClass":"Celestial\\Api\\Rest\\Controller\\UpdateController"}[0m
[37m2017-03-08 20:22:50 default.DEBUG  Request routed successfully.  {"logSource":"Celestial\\Module\\Router\\RouterModule","routedRequest":{"method":"post","protocol":"http","uri":"/resource/update/item?redirect=","path":"resource/update/item","queryString":"redirect=","params":{"get":{"redirect":""},"post":{"attributes":{"id":"3","description":"Second item","completed":"FALSE"}},"cookie":{"PHPSESSID":"b7875a9a19ed9374e66d0d4eacba4512"},"session":[],"server":{"REDIRECT_STATUS":"200","HTTP_HOST":"celestial-todo.dev:8000","HTTP_CONNECTION":"keep-alive","CONTENT_LENGTH":"92","HTTP_PRAGMA":"no-cache","HTTP_CACHE_CONTROL":"no-cache","HTTP_ORIGIN":"http://celestial-todo.dev:8000","HTTP_UPGRADE_INSECURE_REQUESTS":"1","HTTP_USER_AGENT":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36","CONTENT_TYPE":"application/x-www-form-urlencoded","HTTP_ACCEPT":"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8","HTTP_REFERER":"http://celestial-todo.dev:8000/","HTTP_ACCEPT_ENCODING":"gzip, deflate","HTTP_ACCEPT_LANGUAGE":"en-GB,en-US;q=0.8,en;q=0.6","HTTP_COOKIE":"PHPSESSID=b7875a9a19ed9374e66d0d4eacba4512","HTTP_DNT":"1","PATH":"/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin","SERVER_SIGNATURE":"<address>Apache/2.4.10 (Debian) Server at celestial-todo.dev Port 8000</address>\n","SERVER_SOFTWARE":"Apache/2.4.10 (Debian)","SERVER_NAME":"celestial-todo.dev","SERVER_ADDR":"172.17.0.3","SERVER_PORT":"8000","REMOTE_ADDR":"172.17.0.1","DOCUMENT_ROOT":"/app","REQUEST_SCHEME":"http","CONTEXT_PREFIX":"","CONTEXT_DOCUMENT_ROOT":"/app","SERVER_ADMIN":"[no address given]","SCRIPT_FILENAME":"/app/index.php","REMOTE_PORT":"43126","REDIRECT_QUERY_STRING":"redirect=","REDIRECT_URL":"/resource/update/item","GATEWAY_INTERFACE":"CGI/1.1","SERVER_PROTOCOL":"HTTP/1.1","REQUEST_METHOD":"POST","QUERY_STRING":"redirect=","REQUEST_URI":"/resource/update/item?redirect=","SCRIPT_NAME":"/index.php","PHP_SELF":"/index.php","REQUEST_TIME_FLOAT":1489004570.414,"REQUEST_TIME":1489004570,"argv":["redirect="],"argc":1}},"sessionId":"b7875a9a19ed9374e66d0d4eacba4512"}}[0m
[32m2017-03-08 20:22:50 default.INFO  Executing request  {"logSource":"/app/index.php","request":{"method":"post","protocol":"http","uri":"/resource/update/item?redirect=","path":"resource/update/item","queryString":"redirect=","params":{"get":{"redirect":""},"post":{"attributes":{"id":"3","description":"Second item","completed":"FALSE"}},"cookie":{"PHPSESSID":"b7875a9a19ed9374e66d0d4eacba4512"},"session":[],"server":{"REDIRECT_STATUS":"200","HTTP_HOST":"celestial-todo.dev:8000","HTTP_CONNECTION":"keep-alive","CONTENT_LENGTH":"92","HTTP_PRAGMA":"no-cache","HTTP_CACHE_CONTROL":"no-cache","HTTP_ORIGIN":"http://celestial-todo.dev:8000","HTTP_UPGRADE_INSECURE_REQUESTS":"1","HTTP_USER_AGENT":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36","CONTENT_TYPE":"application/x-www-form-urlencoded","HTTP_ACCEPT":"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8","HTTP_REFERER":"http://celestial-todo.dev:8000/","HTTP_ACCEPT_ENCODING":"gzip, deflate","HTTP_ACCEPT_LANGUAGE":"en-GB,en-US;q=0.8,en;q=0.6","HTTP_COOKIE":"PHPSESSID=b7875a9a19ed9374e66d0d4eacba4512","HTTP_DNT":"1","PATH":"/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin","SERVER_SIGNATURE":"<address>Apache/2.4.10 (Debian) Server at celestial-todo.dev Port 8000</address>\n","SERVER_SOFTWARE":"Apache/2.4.10 (Debian)","SERVER_NAME":"celestial-todo.dev","SERVER_ADDR":"172.17.0.3","SERVER_PORT":"8000","REMOTE_ADDR":"172.17.0.1","DOCUMENT_ROOT":"/app","REQUEST_SCHEME":"http","CONTEXT_PREFIX":"","CONTEXT_DOCUMENT_ROOT":"/app","SERVER_ADMIN":"[no address given]","SCRIPT_FILENAME":"/app/index.php","REMOTE_PORT":"43126","REDIRECT_QUERY_STRING":"redirect=","REDIRECT_URL":"/resource/update/item","GATEWAY_INTERFACE":"CGI/1.1","SERVER_PROTOCOL":"HTTP/1.1","REQUEST_METHOD":"POST","QUERY_STRING":"redirect=","REQUEST_URI":"/resource/update/item?redirect=","SCRIPT_NAME":"/index.php","PHP_SELF":"/index.php","REQUEST_TIME_FLOAT":1489004570.414,"REQUEST_TIME":1489004570,"argv":["redirect="],"argc":1}},"sessionId":"b7875a9a19ed9374e66d0d4eacba4512"},"controller":"Celestial\\Api\\Rest\\Controller\\UpdateController"}[0m
[37m2017-03-08 20:22:50 default.DEBUG  Controller executing request.  {"logSource":"Celestial\\Api\\Rest\\Controller\\UpdateController","controller":"Celestial\\Api\\Rest\\Controller\\UpdateController"}[0m
[37m2017-03-08 20:22:51 default.DEBUG  Parsed request.  {"logSource":"Celestial\\Api\\Rest\\Controller\\UpdateController","result":{"method":"post","protocol":"http","uri":"/resource/update/item?redirect=","path":"resource/update/item","queryString":"redirect=","params":{"get":{"redirect":""},"post":{"attributes":{"id":"3","description":"Second item","completed":"FALSE"}},"cookie":{"PHPSESSID":"b7875a9a19ed9374e66d0d4eacba4512"},"session":[],"server":{"REDIRECT_STATUS":"200","HTTP_HOST":"celestial-todo.dev:8000","HTTP_CONNECTION":"keep-alive","CONTENT_LENGTH":"92","HTTP_PRAGMA":"no-cache","HTTP_CACHE_CONTROL":"no-cache","HTTP_ORIGIN":"http://celestial-todo.dev:8000","HTTP_UPGRADE_INSECURE_REQUESTS":"1","HTTP_USER_AGENT":"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36","CONTENT_TYPE":"application/x-www-form-urlencoded","HTTP_ACCEPT":"text/html,application/xhtml+xml,application/xml;q=0.9,image/webp,*/*;q=0.8","HTTP_REFERER":"http://celestial-todo.dev:8000/","HTTP_ACCEPT_ENCODING":"gzip, deflate","HTTP_ACCEPT_LANGUAGE":"en-GB,en-US;q=0.8,en;q=0.6","HTTP_COOKIE":"PHPSESSID=b7875a9a19ed9374e66d0d4eacba4512","HTTP_DNT":"1","PATH":"/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin","SERVER_SIGNATURE":"<address>Apache/2.4.10 (Debian) Server at celestial-todo.dev Port 8000</address>\n","SERVER_SOFTWARE":"Apache/2.4.10 (Debian)","SERVER_NAME":"celestial-todo.dev","SERVER_ADDR":"172.17.0.3","SERVER_PORT":"8000","REMOTE_ADDR":"172.17.0.1","DOCUMENT_ROOT":"/app","REQUEST_SCHEME":"http","CONTEXT_PREFIX":"","CONTEXT_DOCUMENT_ROOT":"/app","SERVER_ADMIN":"[no address given]","SCRIPT_FILENAME":"/app/index.php","REMOTE_PORT":"43126","REDIRECT_QUERY_STRING":"redirect=","REDIRECT_URL":"/resource/update/item","GATEWAY_INTERFACE":"CGI/1.1","SERVER_PROTOCOL":"HTTP/1.1","REQUEST_METHOD":"POST","QUERY_STRING":"redirect=","REQUEST_URI":"/resource/update/item?redirect=","SCRIPT_NAME":"/index.php","PHP_SELF":"/index.php","REQUEST_TIME_FLOAT":1489004570.414,"REQUEST_TIME":1489004570,"argv":["redirect="],"argc":1}},"sessionId":"b7875a9a19ed9374e66d0d4eacba4512"}}[0m
[37m2017-03-08 20:22:51 default.DEBUG  Passing parsed request to method `handlePost`.  {"logSource":"Celestial\\Api\\Rest\\Controller\\UpdateController"}[0m
[32m2017-03-08 20:22:51 default.INFO  Redirecting to `http://celestial-todo.dev:8000`  {"logSource":"Celestial\\App"}[0m
